codice_appartamento,tipologia_appartamento,heating,electricity_consumption,insulation,piano,production
Mi_Br_VT_005_1_02,Residenziale,129.78543090790427,224.32228557344524,36.306921312485265,1,0
Mi_Br_VT_005_1_03,Commerciale,0,0,0,1,0
Mi_Br_VT_005_2_01,Commerciale,0,0,0,2,0
Mi_Br_VT_005_2_02,Residenziale,154.1038224145492,216.62549422082927,18.46336626249661,2,0
Mi_Br_VT_005_2_03,Commerciale,0,0,0,2,0
Mi_Br_VT_005_3_01,Commerciale,0,0,0,3,0
Mi_Br_VT_005_3_02,Residenziale,122.40163932470827,340.14816343829415,47.765394484319295,3,0
Mi_Br_VT_005_3_03,Commerciale,0,0,0,3,0
Mi_Br_VT_005_4_01,Commerciale,0,0,0,4,0
Mi_Br_VT_005_4_02,Residenziale,114.9814098537033,107.29738312859709,22.76307734613171,4,0
Mi_Br_VT_005_4_03,Residenziale,183.55082425559866,316.23189059040465,25.49887682484705,4,0
Mi_Br_VT_005_condominio_00,Condominiale,0,0,0,0,"[74, 33, 59, 38, 84, 13, 96, 39, 32, 8, 29, 34, 80, 60, 79, 75, 85, 2, 32, 44, 55, 15, 32, 88, 86, 80, 84, 54, 67, 9, 38, 12, 24, 48, 12, 34, 53, 63, 22, 81, 27, 42, 47, 21, 51, 98, 7, 67, 92, 79, 22, 29, 48, 18, 24, 88, 49, 38, 80, 59, 6, 62, 95, 73, 70, 52, 45, 63, 13, 28, 84, 16, 62, 51, 43, 47, 35, 76, 69, 13, 84, 7, 17, 99, 19, 28, 18, 1, 83, 13, 79, 69, 54, 62, 100, 37, 34, 25, 28, 60, 43, 26, 70, 7, 33, 32, 35, 78, 58, 15, 10, 16, 79, 22, 76, 78, 59, 49, 82, 59, 6, 76, 14, 14, 43, 3, 68, 1, 51, 82, 65, 21, 43, 32, 72, 41, 11, 18, 52, 14, 46, 92, 45, 12, 63, 8, 83, 27, 21, 18, 99, 29, 56, 64, 87, 75, 75, 29, 58, 72, 5, 97, 36, 59, 97, 72, 12, 41, 85, 43, 48, 5, 84, 9, 42, 71, 1, 76, 84, 6, 87, 66, 45, 44, 87, 38, 74, 86, 66, 95, 75, 13, 10, 24, 45, 97, 91, 87, 74, 89, 43, 78, 17, 21, 31, 66, 58, 25, 17, 3, 59, 8, 5, 13, 19, 42, 13, 26, 32, 22, 38, 2, 13, 45, 42, 88, 64, 1, 7, 32, 90, 7, 19, 72, 26, 41, 40, 90, 77, 81, 52, 4, 43, 32, 82, 68, 11, 28, 19, 64, 26, 53, 37, 28, 67, 94, 54, 7, 97, 13, 28, 49, 14, 82, 59, 68, 13, 83, 61, 91, 6, 2, 70, 73, 3, 81, 5, 83, 50, 85, 15, 51, 3, 61, 81, 79, 87, 81, 100, 52, 82, 21, 63, 33, 89, 87, 94, 43, 68, 64, 29, 41, 49, 57, 90, 17, 38, 1, 12, 57, 61, 64, 14, 45, 73, 6, 78, 54, 94, 9, 41, 71, 39, 32, 52, 91, 18, 83, 38, 31, 82, 51, 3, 38, 44, 17, 48, 4, 92, 88, 35, 71, 44, 22, 94, 74, 25, 81, 13, 19, 40, 93, 80, 81, 14, 36, 86, 54, 52, 84, 33, 40, 42, 93, 71]"
Mi_Br_VM_001_1_01,Residenziale,111.29184996811611,124.74005953309336,37.151780151217494,1,0
Mi_Br_VM_001_1_02,Residenziale,82.57698687937165,105.38574652024533,18.09499455408001,1,0
Mi_Br_VM_001_1_03,Residenziale,106.20990296752866,183.22158710461213,29.697371810041776,1,0
Mi_Br_VM_001_2_01,Commerciale,0,0,0,2,0
Mi_Br_VM_001_2_02,Commerciale,0,0,0,2,0
Mi_Br_VM_001_2_03,Commerciale,0,0,0,2,0
Mi_Br_VM_001_3_01,Commerciale,0,0,0,3,0
Mi_Br_VM_001_3_02,Commerciale,0,0,0,3,0
Mi_Br_VM_001_3_03,Commerciale,0,0,0,3,0
Mi_Br_VM_001_condominio_00,Condominiale,0,0,0,0,"[4, 54, 44, 53, 33, 89, 77, 97, 85, 54, 78, 40, 57, 18, 28, 99, 12, 98, 23, 74, 91, 75, 94, 62, 56, 18, 12, 26, 2, 27, 22, 96, 76, 26, 92, 56, 22, 61, 15, 61, 85, 48, 1, 30, 22, 80, 87, 90, 40, 97, 3, 68, 28, 50, 21, 52, 78, 60, 89, 57, 91, 15, 71, 41, 28, 100, 92, 3, 74, 16, 57, 37, 80, 100, 17, 32, 88, 15, 71, 41, 73, 33, 80, 30, 35, 53, 16, 72, 47, 79, 61, 31, 57, 44, 5, 63, 33, 58, 12, 88, 34, 13, 36, 55, 22, 70, 46, 92, 9, 88, 82, 77, 45, 19, 61, 6, 91, 94, 6, 39, 19, 46, 41, 29, 50, 88, 63, 61, 99, 64, 88, 67, 43, 10, 71, 6, 25, 46, 31, 18, 37, 15, 47, 89, 78, 27, 97, 12, 21, 20, 68, 64, 57, 59, 18, 47, 76, 67, 16, 28, 73, 88, 25, 84, 96, 52, 50, 15, 79, 26, 30, 62, 85, 86, 47, 4, 65, 82, 64, 23, 39, 40, 46, 100, 70, 60, 7, 64, 90, 4, 62, 44, 35, 81, 98, 83, 63, 30, 4, 16, 29, 63, 12, 40, 33, 6, 41, 5, 16, 82, 55, 37, 37, 55, 91, 24, 11, 22, 33, 3, 97, 38, 3, 19, 2, 90, 55, 47, 4, 100, 14, 98, 62, 75, 90, 43, 12, 4, 19, 60, 88, 97, 100, 95, 84, 14, 53, 7, 96, 77, 5, 33, 88, 35, 48, 41, 32, 17, 77, 81, 86, 23, 55, 98, 93, 33, 50, 11, 25, 72, 75, 35, 20, 28, 25, 45, 97, 57, 50, 91, 3, 59, 68, 29, 34, 9, 7, 100, 84, 15, 67, 8, 98, 4, 98, 30, 9, 13, 33, 92, 32, 39, 85, 86, 68, 16, 91, 82, 1, 57, 58, 45, 100, 93, 21, 30, 47, 58, 64, 29, 98, 52, 45, 4, 22, 48, 46, 97, 90, 62, 36, 39, 24, 41, 40, 41, 83, 26, 47, 67, 83, 58, 23, 82, 79, 57, 65, 58, 45, 99, 23, 37, 90, 13, 27, 63, 20, 74, 72, 9, 35, 11, 64, 60, 25]"
Mi_Br_VM_002_1_01,Residenziale,115.76408970890931,117.78668941834147,38.37045343932019,1,0
Mi_Br_VM_002_1_02,Commerciale,0,0,0,1,0
Mi_Br_VM_002_2_01,Residenziale,70.2550966482841,162.60848415430817,21.010931508606888,2,0
Mi_Br_VM_002_2_02,Residenziale,91.92160670782587,102.95784628092969,28.836752399062135,2,0
Mi_Br_VM_002_3_01,Commerciale,0,0,0,3,0
Mi_Br_VM_002_3_02,Residenziale,70.06610301859487,187.15509643137491,30.517270254460783,3,0
Mi_Br_VM_002_3_03,Residenziale,80.30870165668445,152.03646253177524,33.44498420231712,3,0
Mi_Br_VM_002_4_01,Residenziale,78.23079584058956,244.7584278847573,30.74983726291068,4,0
Mi_Br_VM_002_4_02,Commerciale,0,0,0,4,0
Mi_Br_VM_002_5_01,Residenziale,140.56609850502267,180.54081916947592,38.67110119440795,5,0
Mi_Br_VM_002_5_02,Residenziale,151.3101012001822,387.22743823020716,47.91261791274005,5,0
Mi_Br_VM_002_5_03,Commerciale,0,0,0,5,0
Mi_Br_VM_002_condominio_00,Condominiale,0,0,0,0,"[91, 37, 22, 63, 23, 44, 25, 56, 6, 8, 91, 85, 86, 76, 1, 33, 12, 44, 28, 63, 40, 43, 91, 82, 73, 48, 5, 77, 22, 36, 16, 50, 99, 90, 60, 91, 76, 16, 14, 64, 93, 99, 61, 16, 25, 11, 96, 1, 95, 44, 60, 63, 90, 5, 26, 65, 29, 89, 75, 70, 37, 12, 97, 18, 16, 99, 31, 63, 13, 95, 7, 33, 56, 24, 72, 98, 40, 54, 90, 49, 76, 11, 92, 89, 68, 40, 61, 98, 30, 19, 62, 22, 63, 91, 91, 30, 60, 83, 72, 29, 86, 99, 96, 25, 95, 88, 56, 73, 77, 54, 10, 32, 48, 20, 73, 92, 29, 24, 69, 100, 6, 42, 60, 70, 33, 55, 23, 12, 9, 30, 51, 89, 89, 51, 50, 29, 11, 47, 48, 64, 88, 18, 62, 27, 7, 90, 58, 5, 83, 95, 98, 17, 90, 60, 14, 47, 19, 7, 47, 46, 51, 4, 98, 50, 78, 77, 67, 42, 16, 23, 3, 15, 52, 14, 54, 84, 16, 65, 83, 10, 23, 43, 31, 9, 93, 82, 71, 21, 30, 15, 88, 77, 59, 96, 81, 77, 18, 75, 60, 44, 28, 12, 30, 4, 92, 93, 52, 99, 43, 35, 17, 2, 50, 6, 4, 11, 56, 7, 42, 94, 2, 54, 5, 94, 93, 72, 22, 79, 47, 48, 78, 19, 84, 95, 76, 16, 13, 48, 35, 73, 63, 57, 42, 100, 93, 46, 100, 65, 85, 91, 72, 95, 67, 20, 93, 7, 4, 65, 23, 58, 55, 91, 40, 56, 70, 19, 71, 85, 92, 78, 21, 91, 41, 45, 34, 99, 17, 88, 61, 23, 71, 98, 29, 27, 7, 19, 46, 56, 91, 24, 7, 70, 9, 46, 1, 36, 50, 58, 30, 24, 7, 27, 88, 65, 33, 52, 85, 39, 90, 73, 81, 77, 51, 26, 74, 49, 68, 79, 45, 35, 81, 39, 16, 41, 87, 36, 99, 90, 88, 18, 77, 81, 51, 48, 58, 4, 14, 49, 82, 71, 36, 6, 76, 13, 75, 78, 20, 38, 100, 1, 50, 39, 48, 76, 23, 76, 66, 68, 65, 79, 19, 65, 82, 3, 66]"
Mi_Br_VM_003_1_01,Commerciale,0,0,0,1,0
Mi_Br_VM_003_1_02,Residenziale,141.06728858694572,218.47478881916848,34.83860626240319,1,0
Mi_Br_VM_003_2_01,Commerciale,0,0,0,2,0
Mi_Br_VM_003_2_02,Commerciale,0,0,0,2,0
Mi_Br_VM_003_3_01,Commerciale,0,0,0,3,0
Mi_Br_VM_003_3_02,Residenziale,86.05495053927973,305.8244687773448,48.67266711464119,3,0
Mi_Br_VM_003_4_01,Commerciale,0,0,0,4,0
Mi_Br_VM_003_4_02,Residenziale,126.0816940641113,191.8085957557546,25.44400347534583,4,0
Mi_Br_VM_003_4_03,Commerciale,0,0,0,4,0
Mi_Br_VM_003_condominio_00,Condominiale,0,0,0,0,"[88, 29, 41, 40, 66, 89, 100, 41, 49, 33, 71, 43, 83, 54, 45, 59, 65, 66, 62, 59, 20, 74, 80, 79, 34, 60, 44, 47, 43, 79, 4, 97, 28, 7, 73, 72, 40, 17, 57, 73, 65, 54, 15, 1, 50, 100, 80, 16, 10, 56, 9, 80, 36, 70, 63, 36, 53, 52, 75, 92, 4, 91, 34, 59, 67, 54, 20, 9, 80, 51, 7, 11, 78, 96, 53, 45, 6, 95, 66, 43, 56, 59, 77, 25, 58, 11, 81, 1, 69, 92, 48, 27, 49, 89, 99, 56, 58, 38, 64, 59, 17, 87, 98, 11, 64, 61, 18, 96, 65, 42, 11, 64, 46, 50, 97, 13, 19, 12, 63, 66, 67, 75, 65, 66, 16, 56, 30, 78, 17, 28, 75, 98, 60, 4, 42, 12, 58, 73, 96, 16, 46, 17, 94, 51, 83, 30, 23, 71, 87, 34, 93, 39, 17, 75, 56, 10, 84, 44, 92, 62, 10, 6, 15, 64, 15, 94, 63, 94, 36, 40, 22, 93, 71, 55, 36, 87, 100, 60, 10, 62, 23, 100, 45, 73, 42, 23, 57, 90, 51, 92, 97, 22, 99, 52, 8, 47, 14, 67, 57, 42, 25, 100, 9, 90, 81, 47, 59, 49, 43, 90, 6, 68, 10, 94, 69, 27, 61, 56, 55, 75, 78, 92, 16, 15, 86, 71, 49, 80, 72, 82, 5, 62, 69, 54, 85, 37, 45, 61, 88, 41, 84, 7, 2, 78, 69, 84, 10, 24, 74, 91, 75, 44, 83, 64, 73, 46, 72, 18, 94, 74, 16, 5, 79, 49, 93, 19, 4, 17, 100, 50, 34, 5, 32, 63, 9, 36, 77, 70, 75, 89, 50, 8, 15, 9, 24, 33, 98, 82, 50, 74, 61, 44, 59, 71, 77, 8, 47, 25, 89, 41, 7, 99, 77, 59, 77, 18, 69, 50, 24, 75, 51, 55, 54, 32, 69, 32, 69, 8, 72, 18, 69, 6, 33, 82, 3, 90, 41, 61, 85, 85, 95, 84, 93, 69, 42, 86, 65, 2, 16, 52, 92, 21, 2, 90, 32, 72, 41, 89, 58, 15, 6, 14, 93, 60, 18, 30, 42, 65, 97, 93, 39, 68, 21, 22, 63]"
Mi_Br_VM_004_1_01,Residenziale,144.47565308798198,273.8407937910604,24.038253650310036,1,0
Mi_Br_VM_004_1_02,Commerciale,0,0,0,1,0
Mi_Br_VM_004_1_03,Commerciale,0,0,0,1,0
Mi_Br_VM_004_2_01,Commerciale,0,0,0,2,0
Mi_Br_VM_004_2_02,Residenziale,180.84104341243537,206.7347027595746,35.56432106708648,2,0
Mi_Br_VM_004_2_03,Commerciale,0,0,0,2,0
Mi_Br_VM_004_3_01,Commerciale,0,0,0,3,0
Mi_Br_VM_004_3_02,Commerciale,0,0,0,3,0
Mi_Br_VM_004_3_03,Commerciale,0,0,0,3,0
Mi_Br_VM_004_condominio_00,Condominiale,0,0,0,0,"[7, 6, 28, 3, 87, 7, 61, 74, 3, 62, 38, 98, 35, 71, 76, 28, 73, 99, 100, 59, 76, 6, 80, 47, 19, 49, 30, 27, 42, 43, 40, 2, 96, 67, 49, 45, 15, 28, 33, 67, 31, 5, 87, 57, 69, 3, 87, 49, 78, 49, 14, 21, 53, 68, 62, 65, 73, 21, 81, 68, 40, 62, 72, 91, 83, 6, 52, 15, 61, 43, 41, 42, 27, 52, 84, 69, 73, 55, 23, 6, 61, 32, 24, 46, 99, 27, 47, 78, 29, 81, 59, 91, 84, 3, 94, 18, 82, 9, 15, 99, 10, 33, 14, 38, 81, 89, 94, 28, 57, 68, 88, 30, 5, 36, 76, 13, 18, 5, 42, 17, 63, 36, 26, 94, 42, 89, 60, 25, 60, 95, 21, 96, 12, 90, 96, 14, 95, 94, 90, 5, 53, 33, 44, 93, 49, 58, 25, 93, 99, 55, 83, 47, 65, 47, 2, 79, 75, 82, 29, 60, 76, 48, 26, 79, 97, 88, 53, 30, 11, 41, 13, 53, 47, 89, 75, 93, 69, 93, 46, 84, 87, 22, 91, 36, 10, 60, 63, 68, 24, 54, 49, 47, 13, 24, 95, 64, 45, 22, 13, 57, 22, 5, 22, 93, 22, 55, 25, 45, 10, 55, 25, 40, 53, 82, 98, 16, 38, 55, 94, 1, 75, 12, 50, 65, 87, 8, 45, 90, 18, 17, 28, 15, 44, 71, 62, 51, 64, 33, 68, 40, 25, 86, 27, 99, 83, 4, 19, 15, 68, 58, 81, 91, 58, 85, 51, 100, 41, 88, 68, 12, 48, 43, 42, 63, 76, 10, 34, 21, 6, 74, 98, 28, 88, 97, 10, 87, 60, 20, 22, 88, 74, 60, 36, 18, 86, 11, 61, 93, 12, 95, 6, 94, 27, 97, 67, 89, 55, 90, 44, 94, 19, 86, 8, 84, 64, 1, 58, 32, 17, 71, 41, 23, 7, 9, 89, 26, 30, 59, 22, 100, 26, 11, 82, 52, 10, 64, 93, 34, 80, 58, 43, 17, 66, 17, 30, 86, 78, 91, 6, 75, 70, 17, 79, 11, 49, 22, 91, 83, 63, 20, 36, 37, 92, 12, 80, 55, 31, 26, 18, 80, 8, 59, 43, 40, 55]"
Mi_Br_VM_005_1_01,Commerciale,0,0,0,1,0
Mi_Br_VM_005_1_02,Commerciale,0,0,0,1,0
Mi_Br_VM_005_1_03,Commerciale,0,0,0,1,0
Mi_Br_VM_005_2_01,Residenziale,91.42833998030248,345.96912379272715,39.885682131994855,2,0
Mi_Br_VM_005_2_02,Residenziale,183.82753351779715,140.69644180728125,36.74265008058748,2,0
Mi_Br_VM_005_2_03,Commerciale,0,0,0,2,0
Mi_Br_VM_005_3_01,Commerciale,0,0,0,3,0
Mi_Br_VM_005_3_02,Residenziale,172.8559741760917,357.2780496351257,42.086500086836075,3,0
Mi_Br_VM_005_3_03,Commerciale,0,0,0,3,0
Mi_Br_VM_005_4_01,Commerciale,0,0,0,4,0
Mi_Br_VM_005_4_02,Residenziale,67.8851913964254,365.7158851007272,48.88285206470182,4,0
Mi_Br_VM_005_4_03,Residenziale,166.42337345717007,196.0250547775606,37.114805743248745,4,0
Mi_Br_VM_005_5_01,Residenziale,138.24218207141178,398.9834837996798,23.223607344943787,5,0
Mi_Br_VM_005_5_02,Residenziale,81.84386769139189,285.8127831003725,12.821354389946556,5,0
Mi_Br_VM_005_condominio_00,Condominiale,0,0,0,0,"[81, 86, 83, 29, 41, 55, 87, 3, 62, 15, 12, 28, 46, 100, 52, 58, 43, 99, 93, 24, 73, 5, 12, 82, 85, 28, 91, 25, 65, 41, 83, 63, 1, 89, 45, 72, 64, 97, 96, 96, 68, 83, 82, 17, 68, 37, 46, 95, 67, 72, 24, 32, 61, 29, 49, 89, 81, 41, 19, 84, 83, 77, 86, 95, 50, 5, 88, 45, 78, 85, 62, 36, 13, 50, 13, 1, 83, 99, 25, 85, 95, 43, 20, 89, 75, 21, 75, 69, 97, 24, 31, 33, 99, 48, 82, 56, 22, 13, 62, 89, 61, 75, 60, 42, 57, 73, 99, 75, 70, 13, 10, 56, 71, 8, 75, 18, 20, 13, 9, 83, 32, 60, 9, 23, 35, 52, 26, 56, 56, 56, 50, 69, 62, 58, 81, 93, 4, 1, 96, 68, 95, 68, 7, 44, 73, 14, 62, 71, 1, 14, 12, 62, 21, 49, 81, 16, 59, 55, 68, 2, 87, 69, 63, 30, 35, 36, 82, 45, 1, 72, 34, 23, 10, 68, 32, 51, 39, 48, 26, 31, 99, 6, 1, 46, 82, 5, 24, 20, 17, 55, 79, 100, 64, 31, 29, 59, 24, 88, 51, 14, 50, 26, 69, 9, 37, 98, 8, 65, 96, 31, 60, 55, 89, 87, 66, 88, 90, 87, 34, 97, 45, 81, 34, 90, 47, 19, 39, 99, 39, 40, 59, 22, 76, 87, 57, 90, 79, 1, 99, 26, 100, 23, 85, 22, 84, 69, 91, 80, 41, 55, 90, 71, 71, 83, 69, 47, 5, 89, 42, 10, 89, 21, 14, 66, 48, 45, 69, 59, 91, 49, 17, 69, 23, 42, 75, 18, 16, 83, 25, 92, 33, 40, 93, 63, 67, 13, 11, 20, 86, 25, 54, 74, 33, 76, 77, 47, 94, 12, 100, 19, 81, 73, 27, 33, 49, 16, 57, 82, 39, 92, 37, 93, 48, 25, 77, 49, 93, 86, 91, 76, 85, 99, 6, 20, 39, 47, 76, 14, 77, 55, 20, 62, 48, 87, 9, 38, 16, 44, 19, 9, 10, 100, 43, 43, 65, 34, 54, 31, 21, 15, 16, 41, 84, 83, 94, 60, 5, 49, 54, 24, 98, 20, 5, 94, 19]"
Mi_Na_ANG_001_1_01,Residenziale,136.55445260528413,166.04823987573013,45.845921341596274,1,0
Mi_Na_ANG_001_1_02,Commerciale,0,0,0,1,0
Mi_Na_ANG_001_1_03,Commerciale,0,0,0,1,0
Mi_Na_ANG_001_2_01,Commerciale,0,0,0,2,0
Mi_Na_ANG_001_2_02,Residenziale,51.71981878872601,156.6422566171486,47.46593644919448,2,0
Mi_Na_ANG_001_3_01,Commerciale,0,0,0,3,0
Mi_Na_ANG_001_3_02,Commerciale,0,0,0,3,0
Mi_Na_ANG_001_3_03,Commerciale,0,0,0,3,0
Mi_Na_ANG_001_4_01,Commerciale,0,0,0,4,0
Mi_Na_ANG_001_4_02,Commerciale,0,0,0,4,0
Mi_Na_ANG_001_4_03,Residenziale,56.78910363035804,293.6039033424473,39.17841011664251,4,0
Mi_Na_ANG_001_5_01,Commerciale,0,0,0,5,0
Mi_Na_ANG_001_5_02,Commerciale,0,0,0,5,0
Mi_Na_ANG_001_condominio_00,Condominiale,0,0,0,0,"[77, 46, 69, 57, 47, 79, 67, 80, 95, 79, 61, 71, 66, 62, 86, 40, 20, 93, 61, 24, 46, 76, 95, 60, 6, 93, 25, 94, 77, 57, 46, 57, 21, 15, 58, 29, 40, 73, 48, 89, 5, 10, 97, 22, 77, 21, 8, 75, 19, 28, 85, 14, 88, 62, 45, 55, 69, 74, 89, 50, 54, 6, 64, 24, 27, 79, 24, 53, 15, 16, 97, 76, 34, 25, 8, 25, 31, 22, 91, 49, 7, 10, 95, 37, 77, 4, 67, 15, 88, 97, 80, 86, 99, 21, 42, 83, 79, 5, 80, 48, 27, 66, 77, 90, 70, 86, 49, 92, 12, 5, 66, 18, 93, 14, 62, 36, 6, 46, 74, 43, 24, 96, 56, 70, 64, 32, 11, 73, 35, 42, 97, 38, 86, 89, 42, 40, 12, 15, 97, 68, 77, 48, 22, 92, 73, 57, 42, 94, 42, 50, 70, 79, 60, 24, 28, 49, 1, 9, 95, 83, 46, 2, 15, 79, 25, 14, 48, 22, 83, 24, 18, 25, 17, 11, 23, 60, 25, 76, 90, 34, 1, 11, 92, 46, 44, 35, 12, 29, 58, 81, 62, 26, 47, 85, 24, 34, 49, 58, 55, 5, 62, 55, 74, 19, 48, 37, 28, 20, 46, 93, 21, 47, 55, 29, 50, 9, 9, 65, 49, 24, 52, 39, 60, 91, 69, 37, 93, 10, 63, 56, 65, 82, 23, 2, 17, 51, 34, 69, 65, 34, 72, 76, 24, 88, 92, 51, 1, 6, 68, 24, 38, 40, 16, 80, 42, 45, 36, 97, 3, 99, 86, 6, 9, 85, 86, 25, 64, 64, 96, 12, 99, 97, 64, 22, 50, 66, 57, 14, 32, 75, 60, 29, 44, 96, 23, 28, 10, 10, 23, 14, 77, 36, 19, 99, 56, 5, 28, 19, 46, 52, 83, 91, 55, 90, 46, 56, 49, 95, 30, 20, 48, 85, 40, 75, 96, 86, 92, 96, 38, 37, 79, 54, 30, 79, 83, 41, 91, 29, 17, 8, 15, 2, 83, 38, 89, 81, 96, 38, 74, 81, 28, 100, 16, 20, 72, 72, 85, 77, 57, 100, 64, 14, 92, 41, 66, 92, 7, 56, 66, 39, 34, 12, 47, 73, 71]"
Mi_Na_ANG_002_1_01,Commerciale,0,0,0,1,0
Mi_Na_ANG_002_1_02,Residenziale,164.51930783305124,302.94355443686777,25.962613090687057,1,0
Mi_Na_ANG_002_1_03,Residenziale,168.11901189547933,225.64654921238773,27.520320009953785,1,0
Mi_Na_ANG_002_2_01,Commerciale,0,0,0,2,0
Mi_Na_ANG_002_2_02,Residenziale,90.22984175291728,267.5637965712084,10.449478550703706,2,0
Mi_Na_ANG_002_3_01,Residenziale,99.24487332844464,148.95611813414956,25.699707697755724,3,0
Mi_Na_ANG_002_3_02,Commerciale,0,0,0,3,0
Mi_Na_ANG_002_3_03,Commerciale,0,0,0,3,0
Mi_Na_ANG_002_4_01,Commerciale,0,0,0,4,0
Mi_Na_ANG_002_4_02,Residenziale,129.19859381985998,251.28863779953872,11.296341820031808,4,0
Mi_Na_ANG_002_4_03,Commerciale,0,0,0,4,0
Mi_Na_ANG_002_condominio_00,Condominiale,0,0,0,0,"[95, 36, 32, 32, 67, 92, 77, 4, 10, 18, 54, 66, 18, 21, 84, 43, 36, 69, 79, 10, 3, 4, 78, 4, 48, 18, 51, 46, 66, 12, 2, 42, 21, 64, 10, 93, 5, 47, 93, 87, 38, 25, 93, 54, 42, 59, 92, 8, 69, 45, 54, 90, 45, 25, 22, 6, 65, 40, 63, 3, 39, 88, 23, 42, 5, 74, 29, 32, 76, 28, 52, 20, 4, 50, 63, 93, 5, 16, 50, 76, 38, 77, 70, 100, 49, 27, 89, 67, 68, 92, 98, 45, 44, 63, 6, 17, 91, 9, 61, 11, 18, 28, 55, 39, 34, 6, 8, 17, 96, 48, 64, 45, 100, 65, 22, 89, 65, 5, 58, 65, 79, 34, 90, 48, 20, 14, 26, 2, 81, 99, 32, 97, 92, 13, 94, 72, 100, 47, 35, 59, 13, 32, 54, 17, 80, 86, 49, 21, 8, 60, 16, 44, 86, 6, 14, 72, 39, 67, 79, 45, 80, 88, 39, 89, 8, 60, 24, 36, 13, 91, 31, 42, 66, 81, 14, 68, 85, 83, 60, 70, 61, 99, 13, 86, 94, 21, 61, 7, 22, 66, 79, 75, 55, 48, 20, 62, 67, 55, 32, 13, 35, 29, 59, 38, 7, 81, 73, 43, 28, 69, 33, 60, 96, 61, 14, 86, 18, 82, 70, 98, 51, 35, 15, 33, 40, 88, 29, 84, 23, 48, 28, 49, 33, 13, 26, 2, 5, 16, 89, 24, 100, 99, 69, 87, 88, 7, 33, 52, 92, 18, 32, 78, 31, 16, 24, 16, 17, 95, 2, 15, 52, 19, 85, 31, 98, 98, 44, 79, 71, 61, 78, 95, 98, 19, 53, 4, 44, 52, 20, 33, 8, 76, 69, 61, 97, 99, 81, 35, 63, 34, 44, 90, 66, 75, 25, 60, 33, 89, 48, 72, 97, 67, 71, 100, 19, 19, 16, 68, 9, 43, 69, 66, 11, 48, 54, 91, 37, 80, 45, 4, 95, 8, 46, 37, 95, 20, 84, 29, 32, 51, 9, 48, 24, 34, 78, 29, 9, 75, 39, 21, 49, 84, 5, 34, 11, 20, 24, 72, 71, 36, 67, 45, 4, 100, 40, 51, 24, 43, 40, 36, 18, 45, 7, 82, 66]"
Mi_Na_ANG_003_1_01,Residenziale,103.32142178142081,216.8814183676369,46.41531591524278,1,0
Mi_Na_ANG_003_1_02,Commerciale,0,0,0,1,0
Mi_Na_ANG_003_2_01,Commerciale,0,0,0,2,0
Mi_Na_ANG_003_2_02,Residenziale,81.37300169050778,370.74552909941286,24.637220624878594,2,0
Mi_Na_ANG_003_3_01,Commerciale,0,0,0,3,0
Mi_Na_ANG_003_3_02,Residenziale,196.83016450016657,175.1437419006928,34.538052665258434,3,0
Mi_Na_ANG_003_4_01,Commerciale,0,0,0,4,0
Mi_Na_ANG_003_4_02,Commerciale,0,0,0,4,0
Mi_Na_ANG_003_4_03,Commerciale,0,0,0,4,0
Mi_Na_ANG_003_5_01,Residenziale,199.6861231556023,126.70895674873324,30.042753326211518,5,0
Mi_Na_ANG_003_5_02,Residenziale,193.76432755302923,158.28410662228836,41.66128206999299,5,0
